Unnamed: 0,Bug_Id,Product,Component,Status,Resolution,Summary,Changed,Description,Duplicate_Bug_Ids,Type,Updated,Bug Id
676,1332519,Firefox for iOS,Browser,RESOLVED,DUPLICATE,[meta] Metadata parsing,,i find that it helps to group bugs in a similar problem space under a meta bug  usually  if you are going to spend time building a context for one bug you ll most likely be able to figure out the bugs around it too    this meta bug covers all uses of the metadata parsing in ios  right now that is behind a feature flag which is disabled  this meta bug tracks whats left to do,1311080.0,defect,2017-01-19 17:07:49,1332519.0
677,1621676,GeckoView,General,RESOLVED,DUPLICATE,LoadURIDelegate is delaying Fenix applink startup by ~10%,,using the fnprms app link test i am seeing that geckoview s   loaduridelegate    is delay startup in fenix by       fnrpms measures the duration from process start to pageload complete on  example com  using logcat  navigation is triggered via intent sent by adb   i also included a build where all of the  geckoview actors   were removed   no actors   it appears that the  loaduridelegate  and its cross process messaging is the only impactful actor   each entry is n       baseline    wifi      baseline    wifi      no actors   wifi      no actors   wifi      no loaduri  wifi      no loaduri  wifi       baseline    no network      baseline    no network      no actors   no network      no actors   no network      no loaduri  no network      no loaduri  no network          these are local builds of gv and fenix  so final results may shift somewhat    ,1619796.0,enhancement,2020-03-12 09:13:35,1621676.0
678,1439912,Firefox for iOS,General,RESOLVED,DUPLICATE,[RTL] Top tabs are left aligned after switching between browsing mods,,   open   tabs in normal browsing                  top tabs are right aligned     switch to private browsing using the button from the tabs bar     switch back to normal browsing using the button from the tabs bar   result  top tabs are left aligned ,1443133.0,defect,2018-03-05 05:10:18,1439912.0
679,1401565,Firefox for iOS,Sync,RESOLVED,DUPLICATE,Improve copy margins for first iOS onboarding screen other languages,,created attachment   thank you for choosing firefox   in german on iphone se png  please consult the attached screen shot and improve copy margins for first ios onboarding screen other languages  language german,1401564.0,enhancement,2017-09-26 09:23:10,1401565.0
680,1470839,GeckoView,General,RESOLVED,DUPLICATE,"GeckoView: Expose ""Use system font size""",,in fennec we have an accessibility setting named  use system font size  that will scale web content according to the system font size   this seems to be disabled in geckoview   ,1460874.0,defect,2018-12-20 08:27:20,1470839.0
683,1353425,Firefox for iOS,Browser,RESOLVED,DUPLICATE,Upgrading to FxiOS 7.0 lost all open tabs,,after upgrading to     yesterday  i noticed all my open tabs   were gone  my history and bookmarks are still there  though  so it might be possible to salvage them   it also opened    install and update what s new in firefox for ios     ta p   minimal   mobile   on startup  which  mconnor suggests might be a broken redirect ,1353367.0,enhancement,2017-04-04 10:24:56,1353425.0
684,1456153,GeckoView,General,RESOLVED,DUPLICATE,Improve progress listener/delegate in GeckoView,,currently geckoview s progressdelegate does not support fine grained progress updates  browsers like firefox focus have to map the onpagestart and onpagestop events to specific progress states i e    and   which leads to suboptimal user experience   if fine grained progress updates are not possible in the short term  it would also makes sense for geckoview to define the progress states   that correspond to onpagesart onpagestop so that implementation don t have to define them ,1437988.0,enhancement,2018-12-20 08:27:20,1456153.0
685,1397848,Firefox for iOS,Sync,RESOLVED,DUPLICATE,Send Tab list shows disconnected devices on iOS,,prerequisite  disconnect all sync devices on desktop     trigger sync on ios phone     try to send a tab    disconnect sync on ios     try to send a tab  actual  send tab show all disconnected devices and user is able to select those device to send tab in disconnected or connected sync   expected  send tab shouldn t show disconnected device list,1300641.0,defect,2021-12-09 17:46:14,1397848.0
686,1406709,Firefox for iOS,Browser,RESOLVED,DUPLICATE,"""Save Image"" dialog appears when touching an image",,i see this on  master   a user reported it in beta   days ago    while scrolling through different pages that have images or videos if my finger touches one of these the  save image  popup opens  this happens all the time  on youtube it s especially annoying as everything is basically an image video so i keep getting the popup  and of course i can t continue until i tap somewhere outside the popup  ,1404874.0,enhancement,2017-10-09 10:45:55,1406709.0
687,1497196,Firefox for iOS,General,RESOLVED,DUPLICATE,"""Done"" does not dismiss Siri Shortcuts screen.",,build       device  iphone   ios       preconditions    record a phrase   steps to reproduce      go to settings    siri shortcuts    tap  done  button  actual results    loading throttle appears but the screen is not dismissed ,1497194.0,defect,2018-10-09 08:04:43,1497196.0
688,1539308,GeckoView,General,RESOLVED,DUPLICATE,<input pattern> doesn't show validation message on GeckoView,,url is   form validation      input id  choose  name  i like  required pattern  banana cherry      will show  please match the requested format  when submitting form and pattern doesn t match   fennec works well  but gv doesn t   fennec uses formassistant jsm   to implement this  so we may need new gv api,1510450.0,enhancement,2019-03-26 17:16:42,1539308.0
689,1423410,Firefox for iOS,General,RESOLVED,DUPLICATE,Swapping tabs exposes private browsing tab content,,user agent  mozilla       applewebkit         fxios     mobile   safari        steps to reproduce   video how to reproduce      opening a private tab  closing it  then swapping tabs in normal will show content from the private browsing session    actual results   private browsing content is exposed after closing the private browsing session    expected results   no private browsing content exposed after closing said session ,1421226.0,defect,2017-12-08 06:54:29,1423410.0
690,1578949,GeckoView,General,RESOLVED,DUPLICATE,Only clear the borders specified by GeckoDisplay#surfaceChanged(),, geckodisplay surfacechanged   may be used to specify a border around the surface being used for compositing  currently this works by clearing the entire surface to the specified color which is white by default  by enabling   bit color depth  the clear color has an alpha value that makes the entire surface transparent  this mean the surface is invisible until content is rendered to the surface  just clearing the border with transparency would mean the surface would be visible before any content was rendered and would allow the window to appear sooner ,1578947.0,enhancement,2019-09-12 09:26:45,1578949.0
693,1458428,Firefox for iOS,General,RESOLVED,DUPLICATE,Share sheet: update strings for 'Open in Firefox Now',,this will change to  open in firefox   and we need to add a string for  search in firefox  for future search text function ,1458427.0,enhancement,2018-05-02 08:52:09,1458428.0
694,1491183,Firefox for iOS,General,RESOLVED,DUPLICATE,browser is so slow,,user agent  mozilla       applewebkit       chrome         safari    ,1491188.0,defect,2018-09-14 01:14:16,1491183.0
695,1392674,Firefox for iOS,Home screen,RESOLVED,DUPLICATE,Recently visited sites not appearing in the home-screen (browser restart required),,   firefox for ios           open a new tab  expected to see a newly added tile on the home screen  a relaunch of the browser is required to see the newly added tile on the home screen ,1391332.0,defect,2017-08-22 12:03:39,1392674.0
698,1389266,Firefox for iOS,Sync,RESOLVED,DUPLICATE,Synced Devices Panel doesn't remove disconnected Devices' tabs from its list,,my synced devices panel is showing tabs which were originally gotten from my other devices  but  i removed these devices recently from accounts firefox com  but  synced devices panel continues to show those originally fetched tabs in its list    one of the devices seems to be a   bit firefox which i replaced with a   bit firefox    and  another of the devices is a  fennec  development version app that i had installed on my phone  i deleted both these devices from my firefox account ,1386017.0,enhancement,2017-08-11 08:36:08,1389266.0
699,1359983,GeckoView,General,RESOLVED,DUPLICATE,[geckoview] video controls are broken,,bug   broke the video controls   ,1355538.0,enhancement,2018-12-20 08:27:20,1359983.0
700,1341939,Firefox for iOS,Data Storage,RESOLVED,DUPLICATE,Store bookmark creation dates,,i don t think we store the remote timestamps added in bug    nor will we have any timestamps to upload in bug   ,1335201.0,defect,2017-10-04 08:43:56,1341939.0
702,1410371,Firefox for iOS,Build & Test,RESOLVED,DUPLICATE,UITest Failures: ClearPrivateData,,these are the tests failing               clearprivatedatatests testclearscookies       clearprivatedatatests testclearshistorypanel       clearprivatedatatests testdisabledhistorydoesnotclearhistorypanel   logs      build   logs,1410469.0,defect,2017-10-20 11:31:28,1410371.0
703,1418463,Firefox for iOS,Browser,RESOLVED,DUPLICATE,Images are not Rendered in some pages (Hide Images: off),,user agent  mozilla       gecko   firefox     build id     steps to reproduce   when trying to open some websites  i find that firefox don t render there images at all  although hide images option is off and the website is working normally on safari     actual results   websites examples   all images are not rendered    technical graduate program   social media icons at website footer are not rendered     images in the navbar   website footer are not rendered     expected results   site should load normally,1416849.0,defect,2017-11-21 10:01:11,1418463.0
